"Region_alt","Start_year","End_year","Region","Region_type","Strata_included","Strata_excluded","Trend","Trend_Q0.025","Trend_Q0.05","Trend_Q0.25","Trend_Q0.75","Trend_Q0.95","Trend_Q0.975","Percent_Change","Percent_Change_Q0.025","Percent_Change_Q0.05","Percent_Change_Q0.25","Percent_Change_Q0.75","Percent_Change_Q0.95","Percent_Change_Q0.975","Slope_Trend","Slope_Trend_Q0.025","Slope_Trend_Q0.05","Slope_Trend_Q0.25","Slope_Trend_Q0.75","Slope_Trend_Q0.95","Slope_Trend_Q0.975","prob_decrease_0_percent","prob_decrease_25_percent","prob_decrease_30_percent","prob_decrease_50_percent","prob_increase_0_percent","prob_increase_33_percent","prob_increase_100_percent","Relative_Abundance","Observed_Relative_Abundance","Number_of_strata","Width_of_95_percent_Credible_Interval","Width_of_95_percent_Credible_Interval_Slope","Number_of_Routes","Mean_Number_of_Routes","backcast_flag","pool","Trend_Time","reliab.cov","precision","coverage","local_data","backcast_reliab","Reliability","For_Web","species","espece","bbs_num","mapfile"
"Continental",1970,2019,"Continental","continental","US-AZ-33 US-AZ-34 US-CA-33",NA,0.526263314267572,-0.678614145010783,-0.513566597840832,0.106820669170127,1.05706707705968,2.00887861392654,2.34341572040941,29.3294527804143,-28.3698653915875,-22.2985325711806,5.37067592990779,67.4047595363276,165.009044959895,211.125401834757,0.446902823663053,-0.609851992871149,-0.43472797851907,0.0731979539831007,0.90233984325242,1.68121525460157,1.95839234528218,0.204444444444444,0.0375,0.0211111111111111,0.00111111111111111,0.795555555555556,0.469444444444444,0.133611111111111,0.818666971541967,1.03319118783725,3,3.02202986542019,2.56824433815333,38,14.34,1,0.0248900351332623,"Long-term",NA,"High",NA,"Low","High","High",FALSE,"Abert's Towhee","Tohi d'Abert",5920,NA
"United States of America",1970,2019,"US","national","US-AZ-33 US-AZ-34 US-CA-33",NA,0.526263314267572,-0.678614145010783,-0.513566597840832,0.106820669170127,1.05706707705968,2.00887861392654,2.34341572040941,29.3294527804143,-28.3698653915875,-22.2985325711806,5.37067592990779,67.4047595363276,165.009044959895,211.125401834757,0.446902823663053,-0.609851992871149,-0.43472797851907,0.0731979539831007,0.90233984325242,1.68121525460157,1.95839234528218,0.204444444444444,0.0375,0.0211111111111111,0.00111111111111111,0.795555555555556,0.469444444444444,0.133611111111111,0.818666971541967,1.03319118783725,3,3.02202986542019,2.56824433815333,38,14.34,1,0.0248900351332623,"Long-term",NA,"High",NA,"Low","High","High",FALSE,"Abert's Towhee","Tohi d'Abert",5920,NA
"Continental",2009,2019,"Continental","continental","US-AZ-33 US-AZ-34 US-CA-33",NA,-0.438262595567213,-3.46661956377405,-2.95347291434237,-1.41529410226701,0.507277408991202,1.92269032995456,2.4725771685579,-4.29719503778385,-29.7291591980693,-25.9031094523368,-13.2847553656026,5.19015338711408,20.9786647593646,27.6663928556411,-0.442140267294722,-3.4800552086838,-2.97068645868183,-1.41620953837004,0.510181999339804,1.92447151944001,2.45858927481343,0.621666666666667,0.0572222222222222,0.0238888888888889,0.000555555555555556,0.378333333333333,0.0122222222222222,0,0.856150172491141,1.00081226614743,3,5.93919673233195,5.93864448349723,30,19.8181818181818,1,0.0352627051124769,"Short-term",NA,"Medium",NA,"Low","High","Medium",FALSE,"Abert's Towhee","Tohi d'Abert",5920,NA
"United States of America",2009,2019,"US","national","US-AZ-33 US-AZ-34 US-CA-33",NA,-0.438262595567213,-3.46661956377405,-2.95347291434237,-1.41529410226701,0.507277408991202,1.92269032995456,2.4725771685579,-4.29719503778385,-29.7291591980693,-25.9031094523368,-13.2847553656026,5.19015338711408,20.9786647593646,27.6663928556411,-0.442140267294722,-3.4800552086838,-2.97068645868183,-1.41620953837004,0.510181999339804,1.92447151944001,2.45858927481343,0.621666666666667,0.0572222222222222,0.0238888888888889,0.000555555555555556,0.378333333333333,0.0122222222222222,0,0.856150172491141,1.00081226614743,3,5.93919673233195,5.93864448349723,30,19.8181818181818,1,0.0352627051124769,"Short-term",NA,"Medium",NA,"Low","High","Medium",FALSE,"Abert's Towhee","Tohi d'Abert",5920,NA
"Continental",1970,2019,"Continental","continental","US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-AR-26 US-CT-30 US-DE-30 US-FL-27 US-FL-31 US-GA-27 US-GA-28 US-GA-29 US-IA-22 US-IL-22 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KS-22 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-LA-37 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-MI-23 US-MO-22 US-MO-24 US-MS-26 US-MS-27 US-NC-27 US-NC-28 US-NC-29 US-NJ-28 US-NJ-30 US-NY-13 US-NY-28 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-21 US-OK-22 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-SC-27 US-SC-29 US-TN-24 US-TN-26 US-TN-27 US-TN-28 US-TX-20 US-TX-21 US-TX-25 US-TX-37 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-WI-23 US-WV-28","US-LA-37 US-NJ-28 US-WI-23",0.079778961337007,-0.136777279115123,-0.102938759533561,0.00633622238271903,0.156674786903338,0.26488184206582,0.308925552625781,3.9849619308407,-6.48672144885658,-4.9213717382726,0.310947510107673,7.97295242194975,13.8396292213641,16.3159705660695,-0.0935558495269773,-0.291086615847516,-0.257929470027927,-0.160420483192839,-0.0240619586605567,0.0756295874834323,0.114703786811243,0.236666666666667,0,0,0,0.763333333333333,0,0,1.56953365404193,1.53713185505986,69,0.445702831740904,0.40579040265876,1344,740.06,0.995678906940546,0.321728098793665,"Long-term",0.906,"High","High","Medium","High","High",FALSE,"Acadian Flycatcher","Moucherolle vert",4650,NA
"United States of America",1970,2019,"US","national","US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-AR-26 US-CT-30 US-DE-30 US-FL-27 US-FL-31 US-GA-27 US-GA-28 US-GA-29 US-IA-22 US-IL-22 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KS-22 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-LA-37 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-MI-23 US-MO-22 US-MO-24 US-MS-26 US-MS-27 US-NC-27 US-NC-28 US-NC-29 US-NJ-28 US-NJ-30 US-NY-13 US-NY-28 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-21 US-OK-22 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-SC-27 US-SC-29 US-TN-24 US-TN-26 US-TN-27 US-TN-28 US-TX-20 US-TX-21 US-TX-25 US-TX-37 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-WI-23 US-WV-28","US-LA-37 US-NJ-28 US-WI-23",0.079778961337007,-0.136777279115123,-0.102938759533561,0.00633622238271903,0.156674786903338,0.26488184206582,0.308925552625781,3.9849619308407,-6.48672144885658,-4.9213717382726,0.310947510107673,7.97295242194975,13.8396292213641,16.3159705660695,-0.0935558495269773,-0.291086615847516,-0.257929470027927,-0.160420483192839,-0.0240619586605567,0.0756295874834323,0.114703786811243,0.236666666666667,0,0,0,0.763333333333333,0,0,1.56953365404193,1.53713185505986,69,0.445702831740904,0.40579040265876,1344,740.06,0.995678906940546,0.321728098793665,"Long-term",0.906,"High","High","Medium","High","High",FALSE,"Acadian Flycatcher","Moucherolle vert",4650,NA
"Continental",2009,2019,"Continental","continental","US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-AR-26 US-CT-30 US-DE-30 US-FL-27 US-FL-31 US-GA-27 US-GA-28 US-GA-29 US-IA-22 US-IL-22 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KS-22 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-LA-37 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-MI-23 US-MO-22 US-MO-24 US-MS-26 US-MS-27 US-NC-27 US-NC-28 US-NC-29 US-NJ-28 US-NJ-30 US-NY-13 US-NY-28 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-21 US-OK-22 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-SC-27 US-SC-29 US-TN-24 US-TN-26 US-TN-27 US-TN-28 US-TX-20 US-TX-21 US-TX-25 US-TX-37 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-WI-23 US-WV-28","",1.59809512557512,0.970810245422301,1.05181540716881,1.37819367422714,1.81505188594509,2.15246101808598,2.27466358026071,17.180582859267,10.1433833674066,11.0302200964618,14.6688583319941,19.7070888054973,23.7337969816577,25.2219887197409,1.51897893943728,0.860985278332866,0.963065567679069,1.29384450851996,1.73384026012763,2.07944090391743,2.18681811545506,0,0,0,0,1,0.000277777777777778,0,1.60703028851934,1.74134556809802,69,1.30385333483841,1.32583283712219,1153,857.818181818182,1,0.332010752246833,"Short-term",0.909,"High","High","High","High","High",FALSE,"Acadian Flycatcher","Moucherolle vert",4650,NA
"United States of America",2009,2019,"US","national","US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-AR-26 US-CT-30 US-DE-30 US-FL-27 US-FL-31 US-GA-27 US-GA-28 US-GA-29 US-IA-22 US-IL-22 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KS-22 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-LA-37 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-MI-23 US-MO-22 US-MO-24 US-MS-26 US-MS-27 US-NC-27 US-NC-28 US-NC-29 US-NJ-28 US-NJ-30 US-NY-13 US-NY-28 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-21 US-OK-22 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-SC-27 US-SC-29 US-TN-24 US-TN-26 US-TN-27 US-TN-28 US-TX-20 US-TX-21 US-TX-25 US-TX-37 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-WI-23 US-WV-28","",1.59809512557512,0.970810245422301,1.05181540716881,1.37819367422714,1.81505188594509,2.15246101808598,2.27466358026071,17.180582859267,10.1433833674066,11.0302200964618,14.6688583319941,19.7070888054973,23.7337969816577,25.2219887197409,1.51897893943728,0.860985278332866,0.963065567679069,1.29384450851996,1.73384026012763,2.07944090391743,2.18681811545506,0,0,0,0,1,0.000277777777777778,0,1.60703028851934,1.74134556809802,69,1.30385333483841,1.32583283712219,1153,857.818181818182,1,0.332010752246833,"Short-term",0.909,"High","High","High","High","High",FALSE,"Acadian Flycatcher","Moucherolle vert",4650,NA
"Continental",1970,2019,"Continental","continental","US-AZ-16 US-AZ-34 US-CA-15 US-CA-32 US-CA-5 US-CA-9 US-NM-16 US-NM-34 US-OR-5 US-TX-35","US-NM-34 US-TX-35",0.827532263378383,0.348684509357397,0.431078316334592,0.659163732882539,0.986329699868016,1.22920679274423,1.32278019704294,49.7537697904021,18.596670534126,23.4633789558844,37.9788693561948,61.7583933838479,81.9641604420652,90.3916057996456,0.688521988468616,0.312423133695766,0.378927877324956,0.562355918665119,0.819922347163282,1.00303418524681,1.06582740947872,0.000833333333333333,0,0,0,0.999166666666667,0.843888888888889,0.00888888888888889,5.55253469074884,5.52866176248642,10,0.974095687685543,0.753404275782957,212,99.64,0.971450277980716,0.212475174046351,"Long-term",0.896,"High","High","Medium","High","High",FALSE,"Acorn Woodpecker","Pic glandivore",4070,NA
"United States of America",1970,2019,"US","national","US-AZ-16 US-AZ-34 US-CA-15 US-CA-32 US-CA-5 US-CA-9 US-NM-16 US-NM-34 US-OR-5 US-TX-35","US-NM-34 US-TX-35",0.827532263378383,0.348684509357397,0.431078316334592,0.659163732882539,0.986329699868016,1.22920679274423,1.32278019704294,49.7537697904021,18.596670534126,23.4633789558844,37.9788693561948,61.7583933838479,81.9641604420652,90.3916057996456,0.688521988468616,0.312423133695766,0.378927877324956,0.562355918665119,0.819922347163282,1.00303418524681,1.06582740947872,0.000833333333333333,0,0,0,0.999166666666667,0.843888888888889,0.00888888888888889,5.55253469074884,5.52866176248642,10,0.974095687685543,0.753404275782957,212,99.64,0.971450277980716,0.212475174046351,"Long-term",0.896,"High","High","Medium","High","High",FALSE,"Acorn Woodpecker","Pic glandivore",4070,NA
"Continental",2009,2019,"Continental","continental","US-AZ-16 US-AZ-34 US-CA-15 US-CA-32 US-CA-5 US-CA-9 US-NM-16 US-NM-34 US-OR-5 US-TX-35","",2.89327275066995,1.45108457811256,1.66476628106757,2.36145210866803,3.43329636776969,4.27986387832397,4.519827147199,33.0055647298767,15.4960006952179,17.9518259922194,26.2886678103579,40.1534060827276,52.0563482059188,55.5918441882467,2.84352734048107,1.39831364425469,1.62738993899082,2.31150554370246,3.39855582085737,4.24300850468211,4.49617830787273,0,0,0,0,1,0.500277777777778,0,6.62458710973981,6.19034426740736,10,3.06874256908643,3.09786466361804,168,106.363636363636,1,0.297153456428406,"Short-term",0.896,"High","High","Medium","High","High",FALSE,"Acorn Woodpecker","Pic glandivore",4070,NA
"United States of America",2009,2019,"US","national","US-AZ-16 US-AZ-34 US-CA-15 US-CA-32 US-CA-5 US-CA-9 US-NM-16 US-NM-34 US-OR-5 US-TX-35","",2.89327275066995,1.45108457811256,1.66476628106757,2.36145210866803,3.43329636776969,4.27986387832397,4.519827147199,33.0055647298767,15.4960006952179,17.9518259922194,26.2886678103579,40.1534060827276,52.0563482059188,55.5918441882467,2.84352734048107,1.39831364425469,1.62738993899082,2.31150554370246,3.39855582085737,4.24300850468211,4.49617830787273,0,0,0,0,1,0.500277777777778,0,6.62458710973981,6.19034426740736,10,3.06874256908643,3.09786466361804,168,106.363636363636,1,0.297153456428406,"Short-term",0.896,"High","High","Medium","High","High",FALSE,"Acorn Woodpecker","Pic glandivore",4070,NA
"Continental",1978,2019,"Continental","continental","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4 US-AK-2 US-AK-3 US-AK-4 US-AK-5 US-CT-30 US-IN-23 US-MA-14 US-MA-30 US-MD-28 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-23 US-MT-10 US-ND-11 US-NH-14 US-NH-30 US-NJ-28 US-NY-13 US-NY-14 US-NY-28 US-OH-13 US-OH-28 US-PA-13 US-PA-28 US-VT-13 US-VT-14 US-WI-12 US-WI-23 US-WV-28","CA-BC-4 CA-BC-5 CA-NT-6 US-AK-2 US-AK-3 US-AK-5 US-MT-10 US-OH-28",-0.155996731045582,-1.08797661416726,-0.897894663412623,-0.436023123590204,0.100443688003021,0.466739879904327,0.571528107339086,-6.20030643659876,-36.1424092242726,-30.912716740105,-16.4028163908001,4.20201112524961,21.0360386971134,26.321425255982,-0.457034889213231,-1.14117464741004,-1.01709226298793,-0.681705409560676,-0.253527556802641,0.0590114273379148,0.15768234715607,0.664166666666667,0.106111111111111,0.0555555555555556,0.0025,0.335833333333333,0.0119444444444444,0,10.9198253478544,9.86968583944392,59,1.65950472150635,1.29885699456611,1613,739.833333333333,0.95296913329608,0.327482055985401,"Long-term",0.304,"High","Medium","Medium","High","Medium",FALSE,"Alder Flycatcher","Moucherolle des aulnes",4661,NA
"Canada",1978,2019,"CA","national","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4","CA-BC-4 CA-BC-5 CA-NT-6",0.0316620598930117,-1.03949295916298,-0.829289931474017,-0.282330719744409,0.320731004337271,0.702565822485569,0.837762670218794,1.30639956238698,-34.8464045627581,-28.9243915734981,-10.9452919580344,14.0297600611435,33.2483940571162,40.7833357347269,-0.296630559783817,-1.12246654380197,-0.952231031655366,-0.557788418277633,-0.0364744691775665,0.317794984018309,0.436043579507919,0.4675,0.0744444444444444,0.0472222222222222,0.00305555555555556,0.5325,0.0508333333333333,0.000277777777777778,11.739262494116,10.6611613457309,27,1.87725562938178,1.55851012330989,946,328.333333333333,0.967645913787707,0.377840445181052,"Long-term",0.331,"High","Medium","High","High","Medium",TRUE,"Alder Flycatcher","Moucherolle des aulnes",4661,"4661 Canada Long-term map.png"
"United States of America",1978,2019,"US","national","US-AK-2 US-AK-3 US-AK-4 US-AK-5 US-CT-30 US-IN-23 US-MA-14 US-MA-30 US-MD-28 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-23 US-MT-10 US-ND-11 US-NH-14 US-NH-30 US-NJ-28 US-NY-13 US-NY-14 US-NY-28 US-OH-13 US-OH-28 US-PA-13 US-PA-28 US-VT-13 US-VT-14 US-WI-12 US-WI-23 US-WV-28","US-AK-2 US-AK-3 US-AK-5 US-MT-10 US-OH-28",-0.812295001827457,-2.1674498528769,-1.94244874972352,-1.28566758184781,-0.342413205924649,0.356122523121297,0.562522558777914,-28.4233264043689,-59.2790080466955,-55.2572365893475,-41.1713702086971,-13.1189565770494,15.6907925407486,25.8584981788875,-1.03061461904823,-1.96117653847986,-1.79146070363251,-1.3564472428864,-0.701693841844425,-0.251402508529326,-0.122985340351163,0.882222222222222,0.566944444444444,0.471388888888889,0.100833333333333,0.117777777777778,0.0177777777777778,0,8.83049463249464,7.90152224220911,32,2.72997241165482,1.83819119812869,667,411.5,0.909647520691741,0.284992165101571,"Long-term",0.244,"High","Low","Medium","High","Low",FALSE,"Alder Flycatcher","Moucherolle des aulnes",4661,NA
"Continental",2009,2019,"Continental","continental","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4 US-AK-2 US-AK-3 US-AK-4 US-AK-5 US-CT-30 US-IN-23 US-MA-14 US-MA-30 US-MD-28 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-23 US-MT-10 US-ND-11 US-NH-14 US-NH-30 US-NJ-28 US-NY-13 US-NY-14 US-NY-28 US-OH-13 US-OH-28 US-PA-13 US-PA-28 US-VT-13 US-VT-14 US-WI-12 US-WI-23 US-WV-28","",-0.92519765354151,-2.20333143153892,-2.01011847720878,-1.35367569965182,-0.447284474301235,0.318220947099683,0.515218750027409,-8.87613205717141,-19.9722496489091,-18.377042702289,-12.7412324377828,-4.38388160784309,3.22816870077276,5.27329623296304,-0.78593954826664,-2.07010322107888,-1.88803996145472,-1.22507057440286,-0.322609257885956,0.43147176520785,0.634379160967848,0.901944444444444,0.00166666666666667,0,0,0.0980555555555556,0,0,9.66145097820137,9.86016778234299,59,2.71855018156633,2.70448238204673,1387,905,1,0.349811367972974,"Short-term",0.394,"High","Medium","High","High","Medium",FALSE,"Alder Flycatcher","Moucherolle des aulnes",4661,NA
"Canada",2009,2019,"CA","national","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4","",-0.302287243796706,-1.83597246110676,-1.55288913831465,-0.829503364151318,0.240713288575473,1.10697943142387,1.3569715853068,-2.9820821662891,-16.9147962897527,-14.4874703205644,-7.99214940132336,2.43337528541949,11.6378235942944,14.4290431735615,-0.167693274527642,-1.7018069410962,-1.44083410661485,-0.70307863191518,0.379505005943648,1.22546028304272,1.48445082305333,0.641944444444444,0.000555555555555556,0,0,0.358055555555556,0,0,10.8040572087218,10.9721210747001,27,3.19294404641356,3.18625776414953,803,460.181818181818,1,0.419213821530483,"Short-term",0.421,"High","Medium","High","High","Medium",TRUE,"Alder Flycatcher","Moucherolle des aulnes",4661,"4661 Canada Short-term map.png"
"United States of America",2009,2019,"US","national","US-AK-2 US-AK-3 US-AK-4 US-AK-5 US-CT-30 US-IN-23 US-MA-14 US-MA-30 US-MD-28 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-23 US-MT-10 US-ND-11 US-NH-14 US-NH-30 US-NJ-28 US-NY-13 US-NY-14 US-NY-28 US-OH-13 US-OH-28 US-PA-13 US-PA-28 US-VT-13 US-VT-14 US-WI-12 US-WI-23 US-WV-28","",-3.36218903783405,-5.32302127826618,-4.95642960794659,-4.05426975700045,-2.70710865148746,-1.75074172269872,-1.39928393431751,-28.9652530391752,-42.131275976639,-39.8511363368178,-33.8916182688186,-24.0004362333053,-16.1905859101075,-13.1438271293546,-3.19940797486878,-5.19802578516929,-4.80669471742605,-3.90337678907379,-2.54352292684399,-1.6015812775976,-1.26241521979017,0.999166666666667,0.701388888888889,0.440277777777778,0,0.000833333333333333,0,0,6.79957819933352,7.09507148503684,32,3.92373734394867,3.93561056537911,584,444.818181818182,1,0.291253047783825,"Short-term",0.339,"Medium","Medium","Medium","High","Medium",FALSE,"Alder Flycatcher","Moucherolle des aulnes",4661,NA
"Continental",1970,2019,"Continental","continental","US-CA-32 US-CA-5",NA,-4.26780097495986,-6.04017647109665,-5.79472188112705,-4.87711223417231,-3.65007989551908,-2.83540693381936,-2.62322950728452,-88.2010400593779,-95.2775491475435,-94.6335563059356,-91.3708842874089,-83.8297555781261,-75.5716703065985,-72.8160225509534,-4.09767790130019,-5.53126791398554,-5.32164481133027,-4.58848006122926,-3.57223503404983,-2.87439526957651,-2.64370328289193,1,1,1,1,0,0,0,1.26000319665055,0.782270262904548,2,3.41694696381213,2.8875646310936,59,28.88,1,NA,"Long-term",NA,"High",NA,NA,"High","High",FALSE,"Allen's Hummingbird","Colibri d'Allen",4340,NA
"United States of America",1970,2019,"US","national","US-CA-32 US-CA-5",NA,-4.26780097495986,-6.04017647109665,-5.79472188112705,-4.87711223417231,-3.65007989551908,-2.83540693381936,-2.62322950728452,-88.2010400593779,-95.2775491475435,-94.6335563059356,-91.3708842874089,-83.8297555781261,-75.5716703065985,-72.8160225509534,-4.09767790130019,-5.53126791398554,-5.32164481133027,-4.58848006122926,-3.57223503404983,-2.87439526957651,-2.64370328289193,1,1,1,1,0,0,0,1.26000319665055,0.782270262904548,2,3.41694696381213,2.8875646310936,59,28.88,1,NA,"Long-term",NA,"High",NA,NA,"High","High",FALSE,"Allen's Hummingbird","Colibri d'Allen",4340,NA
"Continental",2009,2019,"Continental","continental","US-CA-32 US-CA-5",NA,-7.91942014942206,-13.288026598893,-12.4350994713135,-9.85015114403001,-6.13879193943589,-3.59394216768876,-2.77986890745851,-56.1791839091493,-75.9679556596897,-73.4966607139764,-64.5472417150151,-46.9284959164471,-30.6505139180486,-24.5668881083465,-7.90290099507733,-13.2794659349308,-12.4782098360815,-9.82532758999527,-6.12192270746104,-3.54843140372809,-2.72647645440918,0.998333333333333,0.973611111111111,0.953055555555556,0.679166666666667,0.00166666666666667,0,0,0.449031120383161,0.726679126572962,2,10.5081576914345,10.5529894805216,50,27.2727272727273,1,NA,"Short-term",NA,"Low",NA,NA,"High","Low",FALSE,"Allen's Hummingbird","Colibri d'Allen",4340,NA
"United States of America",2009,2019,"US","national","US-CA-32 US-CA-5",NA,-7.91942014942206,-13.288026598893,-12.4350994713135,-9.85015114403001,-6.13879193943589,-3.59394216768876,-2.77986890745851,-56.1791839091493,-75.9679556596897,-73.4966607139764,-64.5472417150151,-46.9284959164471,-30.6505139180486,-24.5668881083465,-7.90290099507733,-13.2794659349308,-12.4782098360815,-9.82532758999527,-6.12192270746104,-3.54843140372809,-2.72647645440918,0.998333333333333,0.973611111111111,0.953055555555556,0.679166666666667,0.00166666666666667,0,0,0.449031120383161,0.726679126572962,2,10.5081576914345,10.5529894805216,50,27.2727272727273,1,NA,"Short-term",NA,"Low",NA,NA,"High","Low",FALSE,"Allen's Hummingbird","Colibri d'Allen",4340,NA
"Continental",1970,2019,"Continental","continental","CA-AB-11 CA-AB-6 CA-MB-11 CA-SK-11 CA-SK-6 US-CA-32 US-CA-33 US-CA-9 US-CO-16 US-CO-18 US-ID-9 US-KS-18 US-KS-19 US-LA-37 US-MT-10 US-MT-11 US-MT-17 US-ND-11 US-ND-17 US-NE-18 US-NE-19 US-NM-16 US-NM-18 US-NM-35 US-NV-9 US-OK-18 US-OK-19 US-OR-9 US-SD-11 US-SD-17 US-TX-18 US-TX-19 US-TX-36 US-TX-37 US-UT-16 US-UT-9 US-WA-9 US-WY-10 US-WY-17","CA-AB-6 CA-SK-6 US-KS-18 US-MT-10 US-MT-17 US-NE-19 US-NM-16 US-NM-35 US-OK-18 US-OK-19 US-TX-36 US-UT-16 US-WA-9 US-WY-10 US-WY-17",1.82454114484457,0.537021505478789,0.78110362172145,1.37873506440341,2.25138012331353,2.97391476281043,3.20027936957873,142.532879459899,30.0093907161585,46.4119068750617,95.6124787790913,197.707481558805,320.37217191096,368.126038821537,0.70415075501451,-0.323254717363167,-0.141289804121526,0.357326600303332,1.05536405490495,1.58179362568624,1.80597225825558,0.00361111111111111,0.000277777777777778,0,0,0.996388888888889,0.971111111111111,0.727222222222222,1.30124449860343,0.708353194759052,39,2.66325786409994,2.12922697561874,517,233.42,0.934052359908945,0.13125534222339,"Long-term",0.634,"High","High","Medium","High","High",FALSE,"American Avocet","Avocette d'Amérique",2250,NA
"Canada",1970,2019,"CA","national","CA-AB-11 CA-AB-6 CA-MB-11 CA-SK-11 CA-SK-6","CA-AB-6 CA-SK-6",2.39779569556161,0.776701862984349,1.03455778961004,1.83770770072273,2.97938397439907,3.81086715181634,4.09789068879362,219.330044153547,46.098889206716,65.5874107016747,144.074350458944,321.467652857474,525.026057441678,615.574128861978,1.15688975932633,-0.116244009263536,0.0786479718813394,0.692172833076404,1.59081176667906,2.25184100206198,2.49916160750606,0.00194444444444444,0,0,0,0.998055555555556,0.984166666666667,0.883055555555556,1.15702038270665,0.585703183674293,5,3.32118882580927,2.6154056167696,157,54.92,0.920740682087758,0.162342435675014,"Long-term",0.818,"High","High","Medium","High","High",TRUE,"American Avocet","Avocette d'Amérique",2250,"2250 Canada Long-term map.png"
